station,lat,lon,depth,temperature,salinity,fluorescence
58,-23.93861111,-41.41055556,6,27.2495,36.9846,0.116992857
59,-24.03083333,-41.56583333,6,26.6171,36.9065,0.116992857
60,-23.82055556,-41.72333333,6,25.9348,35.8652,0.116992857
61,-23.63416667,-41.85777778,6,25.408,35.8633,0.116992857
62,-23.31777778,-42.02111111,6,25.749,35.697,0.116992857
63,-23.19777778,-41.8325,6,23.7869,35.6735,0.116992857
64,-23.37472222,-41.66888889,6,24.9355,35.8637,0.116992857
65,-23.70055556,-41.51,6,25.7489,35.934,0.116992857
66,-23.83138889,-41.36111111,6,27.4807,37.1346,0.116992857
67,-23.77777778,-41.20638889,6,27.3266,37.0785,0.116992857
68,-23.63777778,-40.99666667,6,27.3849,37.0859,0.116992857
69,-23.65277778,-41.15305556,6,27.4965,37.1634,0.116992857
70,-23.43388889,-41.31666667,6,26.4503,36.8833,0.116992857
71,-23.21888889,-41.47138889,6,24.8694,35.739,0.116992857
72,-23.06055556,-41.62166667,6,25.3047,35.7007,0.116992857
73,-22.66444444,-41.4675,6,23.8947,35.8363,0.116992857
74,-22.8925,-41.30666667,6,25.4121,34.8731,0.116992857
75,-22.96277778,-41.15611111,6,26.9262,37.0427,0.116992857
76,-23.14583333,-40.98333333,6,27.421,37.1467,0.116992857
77,-23.41444444,-40.83861111,6,27.3932,37.1139,0.116992857
77,-23.41444444,-40.83583333,6,27.4096,37.1168,0.116992857
78,-22.87027778,-40.40888889,6,26.1775,36.4287,0.116992857
79,-22.71,-40.59583333,6,25.2726,36.5766,0.116992857
80,-22.6,-40.77805556,6,25.3808,36.3242,0.116992857
81,-22.45611111,-40.96027778,6,22.583,36.1226,0.116992857
82,-21.85833333,-40.67805556,6,23.0237,36.2999,0.116992857
83,-21.99166667,-40.45333333,6,24.4733,36.4859,0.116992857
84,-21.98083333,-40.24638889,6,26.1506,36.4377,0.116992857
85,-22.10083333,-40.02694444,6,27.5379,36.4644,0.116992857
86,-22.24805556,-39.80833333,6,27.8082,37.2716,0.116992857
1,-25.07361111,-46.81861111,7,27.1406,35.6187,0.0481
3,-25.42555556,-46.4675,7,26.7714,35.9451,0.17
4,-25.36388889,-46.30472222,7,26.3922,35.9475,0.215
5,-25.49083333,-46.12222222,7,26.4047,36.2242,0.162
6,-25.855,-45.95861111,7,25.8169,35.9051,0.128
7,-25.92777778,-45.77944444,7,25.9038,36.9885,0.102
8,-26.01666667,-45.60166667,7,26.7177,37.111,0.0878
9,-26.09527778,-45.41916667,7,26.9057,37.1429,0.0898
10,-26.30444444,-45.25777778,7,26.8227,37.1429,0.0881
11,-25.86472222,-44.6725,7,26.1689,37.0476,0.0965
12,-25.68944444,-44.84972222,7,25.5064,36.6845,0.0861
13,-25.555,-45.05694444,7,25.2914,36.6371,0.0963
14,-25.25944444,-45.21972222,7,25.7718,35.8582,0.119
15,-25.29861111,-45.42888889,7,25.5707,35.851,0.15
18,-24.81944444,-46.14361111,7,25.9778,34.9548,0.11705
21,-24.35194444,-45.45111111,7,23.6911,35.5345,0.11705
22,-24.65805556,-45.27,7,25.5173,35.4113,0.11705
23,-24.64416667,-45.1,7,24.1407,36.4048,0.11705
24,-24.80555556,-44.925,7,25.4156,36.1587,0.11705
25,-25.08666667,-44.74277778,7,26.7568,36.9713,0.11705
27,-25.37861111,-44.3875,7,26.5929,36.7996,0.11705
28,-25.49722222,-44.21722222,7,26.767,36.7673,0.11705
29,-24.96888889,-43.73722222,7,26.4086,36.832,0.11705
30,-24.92888889,-43.92583333,7,26.7531,36.8487,0.11705
31,-24.68138889,-44.10194444,7,26.6955,36.6799,0.11705
32,-24.42611111,-44.27444444,7,25.4472,36.4194,0.11705
33,-24.43055556,-44.465,7,23.8295,35.9421,0.11705
34,-24.10916667,-44.64277778,7,24.7108,35.7294,0.11705
35,-23.9274788,-44.81777778,7,25.6736,35.4939,0.11705
36,-23.77030537,-44.98444444,7,21.3866,35.9724,0.11705
37,-23.55361111,-44.26666667,7,26.9362,35.39,0.11705
38,-23.89722222,-44.08805556,7,25.7483,35.7261,0.11705
39,-23.97472222,-43.90861111,7,25.7947,36.1567,0.11705
40,-23.97694444,-43.73638889,7,25.9632,36.2587,0.11705
41,-24.20027778,-43.55722222,7,25.9014,36.3397,0.11705
42,-24.49138889,-43.37222222,7,27.5321,37.1188,0.11705
43,-24.52972222,-43.20416667,7,27.8433,37.1265,0.11705
44,-24.55416667,-42.48888889,7,26.4034,36.6328,0.11705
45,-24.44388889,-42.62138889,7,26.1406,36.0499,0.11705
46,-24.32055556,-42.78055556,7,25.9412,36.1927,0.11705
47,-24.12361111,-42.93722222,7,24.8052,36.4269,0.11705
48,-23.95416667,-43.08833333,7,26.1793,36.5906,0.11705
49,-23.71694444,-43.2375,7,25.8189,36.1542,0.11705
50,-23.51972222,-43.38472222,7,25.9094,36.0955,0.11705
51,-23.52,-43.53916667,7,25.6955,35.7242,0.11705
52,-23.34555556,-42.66888889,7,19.9866,36.1385,0.11705
53,-23.46555556,-42.50638889,7,24.2053,35.9887,0.11705
54,-23.72194444,-42.34472222,7,25.0422,36.0002,0.11705
55,-23.96055556,-42.17638889,7,25.3116,35.9816,0.11705
56,-24.19388889,-42.01166667,7,24.6792,36.2254,0.11705
57,-24.37305556,-41.82472222,7,26.6172,36.8812,0.11705
58,-23.93861111,-41.41055556,7,27.2491,36.9838,0.11705
59,-24.03083333,-41.56583333,7,26.6056,36.8997,0.11705
60,-23.82055556,-41.72333333,7,25.9357,35.8699,0.11705
61,-23.63416667,-41.85777778,7,25.4132,35.8626,0.11705
62,-23.31777778,-42.02111111,7,25.7531,35.6954,0.11705
63,-23.19777778,-41.8325,7,23.784,35.6751,0.11705
64,-23.37472222,-41.66888889,7,24.9331,35.8664,0.11705
65,-23.70055556,-41.51,7,25.7602,35.8976,0.11705
66,-23.83138889,-41.36111111,7,27.4808,37.1345,0.11705
67,-23.77777778,-41.20638889,7,27.327,37.0785,0.11705
68,-23.63777778,-40.99666667,7,27.3854,37.0852,0.11705
69,-23.65277778,-41.15305556,7,27.4973,37.1634,0.11705
70,-23.43388889,-41.31666667,7,26.4497,36.8831,0.11705
71,-23.21888889,-41.47138889,7,24.8144,35.7537,0.11705
72,-23.06055556,-41.62166667,7,23.9436,36.1135,0.11705
73,-22.66444444,-41.4675,7,22.6272,36.1221,0.11705
74,-22.8925,-41.30666667,7,25.4395,34.9072,0.11705
75,-22.96277778,-41.15611111,7,26.9222,37.0428,0.11705
76,-23.14583333,-40.98333333,7,27.4274,37.1461,0.11705
77,-23.41444444,-40.83861111,7,27.3922,37.1139,0.11705
77,-23.41444444,-40.83583333,7,27.403,37.1139,0.11705
78,-22.87027778,-40.40888889,7,26.1759,36.432,0.11705
79,-22.71,-40.59583333,7,25.4358,36.5491,0.11705
80,-22.6,-40.77805556,7,25.4012,36.3493,0.11705
81,-22.45611111,-40.96027778,7,22.5613,36.1407,0.11705
82,-21.85833333,-40.67805556,7,23.0751,36.5352,0.11705
83,-21.99166667,-40.45333333,7,24.4822,36.4715,0.11705
84,-21.98083333,-40.24638889,7,25.8991,36.5054,0.11705
85,-22.10083333,-40.02694444,7,27.4576,36.48,0.11705
86,-22.24805556,-39.80833333,7,27.8092,37.2715,0.11705
1,-25.07361111,-46.81861111,8,27.1454,35.6196,0.0479
3,-25.42555556,-46.4675,8,26.7645,35.9409,0.173
4,-25.36388889,-46.30472222,8,26.3958,35.9474,0.234
5,-25.49083333,-46.12222222,8,26.3802,36.2544,0.153
6,-25.855,-45.95861111,8,25.8143,35.9063,0.13
7,-25.92777778,-45.77944444,8,25.688,36.8934,0.102
8,-26.01666667,-45.60166667,8,26.6936,37.1108,0.0899
9,-26.09527778,-45.41916667,8,26.8189,37.1294,0.0922
10,-26.30444444,-45.25777778,8,26.8111,37.1452,0.0871
11,-25.86472222,-44.6725,8,26.1665,37.0451,0.0967
12,-25.68944444,-44.84972222,8,25.5043,36.6849,0.086
13,-25.555,-45.05694444,8,25.1802,36.638,0.0973
14,-25.25944444,-45.21972222,8,25.7686,35.86,0.124
15,-25.29861111,-45.42888889,8,25.5419,35.9133,0.155
18,-24.81944444,-46.14361111,8,25.9954,34.8828,0.11915
21,-24.35194444,-45.45111111,8,23.4985,35.611,0.11915
22,-24.65805556,-45.27,8,25.5065,35.3635,0.11915
23,-24.64416667,-45.1,8,23.895,36.3393,0.11915
24,-24.80555556,-44.925,8,24.8186,36.2386,0.11915
25,-25.08666667,-44.74277778,8,26.7715,36.9653,0.11915
27,-25.37861111,-44.3875,8,26.5938,36.7984,0.11915
28,-25.49722222,-44.21722222,8,26.7399,36.7744,0.11915
29,-24.96888889,-43.73722222,8,26.4,36.8318,0.11915
30,-24.92888889,-43.92583333,8,26.7529,36.8494,0.11915
31,-24.68138889,-44.10194444,8,26.6938,36.6798,0.11915
32,-24.42611111,-44.27444444,8,25.4429,36.4203,0.11915
33,-24.43055556,-44.465,8,23.8739,36.0067,0.11915
34,-24.10916667,-44.64277778,8,24.239,35.8055,0.11915
35,-23.9274788,-44.81777778,8,25.1519,35.7961,0.11915
36,-23.77030537,-44.98444444,8,20.4967,35.782,0.11915
37,-23.55361111,-44.26666667,8,26.9356,35.3975,0.11915
38,-23.89722222,-44.08805556,8,24.7447,36.0367,0.11915
39,-23.97472222,-43.90861111,8,25.7961,36.1611,0.11915
40,-23.97694444,-43.73638889,8,25.9625,36.2581,0.11915
41,-24.20027778,-43.55722222,8,25.9142,36.362,0.11915
42,-24.49138889,-43.37222222,8,27.5282,37.1181,0.11915
43,-24.52972222,-43.20416667,8,27.7994,37.1449,0.11915
44,-24.55416667,-42.48888889,8,26.5001,36.7185,0.11915
45,-24.44388889,-42.62138889,8,26.1395,36.0512,0.11915
46,-24.32055556,-42.78055556,8,25.9296,36.2131,0.11915
47,-24.12361111,-42.93722222,8,24.7817,36.5451,0.11915
48,-23.95416667,-43.08833333,8,26.1694,36.5898,0.11915
49,-23.71694444,-43.2375,8,25.8183,36.1549,0.11915
50,-23.51972222,-43.38472222,8,25.3642,36.3496,0.11915
51,-23.52,-43.53916667,8,24.7901,35.7843,0.11915
52,-23.34555556,-42.66888889,8,19.3586,35.8975,0.11915
53,-23.46555556,-42.50638889,8,24.2007,35.9904,0.11915
54,-23.72194444,-42.34472222,8,25.0437,36.0019,0.11915
55,-23.96055556,-42.17638889,8,25.2463,36.0068,0.11915
56,-24.19388889,-42.01166667,8,24.3834,36.3367,0.11915
57,-24.37305556,-41.82472222,8,26.6175,36.8815,0.11915
58,-23.93861111,-41.41055556,8,27.2503,36.9842,0.11915
59,-24.03083333,-41.56583333,8,26.6032,36.8974,0.11915
60,-23.82055556,-41.72333333,8,25.9361,35.8844,0.11915
61,-23.63416667,-41.85777778,8,25.4153,35.8642,0.11915
62,-23.31777778,-42.02111111,8,25.7554,35.6967,0.11915
63,-23.19777778,-41.8325,8,23.7785,35.6775,0.11915
64,-23.37472222,-41.66888889,8,24.9348,35.8798,0.11915
65,-23.70055556,-41.51,8,25.7245,35.9682,0.11915
66,-23.83138889,-41.36111111,8,27.4814,37.1343,0.11915
67,-23.77777778,-41.20638889,8,27.3262,37.0788,0.11915
68,-23.63777778,-40.99666667,8,27.3862,37.085,0.11915
69,-23.65277778,-41.15305556,8,27.4965,37.1639,0.11915
70,-23.43388889,-41.31666667,8,26.4508,36.8831,0.11915
71,-23.21888889,-41.47138889,8,24.7741,35.7662,0.11915
72,-23.06055556,-41.62166667,8,22.3044,36.3394,0.11915
73,-22.66444444,-41.4675,8,21.9974,36.1089,0.11915
74,-22.8925,-41.30666667,8,25.3801,35.3814,0.11915
75,-22.96277778,-41.15611111,8,26.9166,37.0408,0.11915
76,-23.14583333,-40.98333333,8,27.4283,37.1474,0.11915
77,-23.41444444,-40.83861111,8,27.3918,37.1137,0.11915
77,-23.41444444,-40.83583333,8,27.4015,37.1132,0.11915
78,-22.87027778,-40.40888889,8,26.153,36.4394,0.11915
79,-22.71,-40.59583333,8,25.4879,36.5847,0.11915
80,-22.6,-40.77805556,8,25.4125,36.4218,0.11915
81,-22.45611111,-40.96027778,8,22.4769,36.1981,0.11915
82,-21.85833333,-40.67805556,8,23.0766,36.6856,0.11915
83,-21.99166667,-40.45333333,8,24.2646,36.6073,0.11915
84,-21.98083333,-40.24638889,8,25.7452,36.5756,0.11915
85,-22.10083333,-40.02694444,8,27.3833,36.5107,0.11915
86,-22.24805556,-39.80833333,8,27.809,37.2714,0.11915
1,-25.07361111,-46.81861111,9,27.1445,35.6215,0.0487
3,-25.42555556,-46.4675,9,26.752,35.9492,0.175
4,-25.36388889,-46.30472222,9,26.389,35.9466,0.216
5,-25.49083333,-46.12222222,9,26.3157,36.3075,0.152
6,-25.855,-45.95861111,9,25.8139,35.9069,0.133
7,-25.92777778,-45.77944444,9,25.6829,36.9065,0.103
8,-26.01666667,-45.60166667,9,26.6743,37.1138,0.0897
9,-26.09527778,-45.41916667,9,26.7978,37.1286,0.0931
10,-26.30444444,-45.25777778,9,26.8133,37.1428,0.0899
11,-25.86472222,-44.6725,9,26.1553,37.0426,0.0952
12,-25.68944444,-44.84972222,9,25.4971,36.685,0.0872
13,-25.555,-45.05694444,9,25.1795,36.6479,0.0993
14,-25.25944444,-45.21972222,9,25.4867,36.0203,0.121
15,-25.29861111,-45.42888889,9,23.8508,36.1888,0.139
18,-24.81944444,-46.14361111,9,26.0111,34.5886,0.117292857
21,-24.35194444,-45.45111111,9,23.2712,35.6011,0.117292857
22,-24.65805556,-45.27,9,25.3797,35.4289,0.117292857
23,-24.64416667,-45.1,9,23.7425,36.3768,0.117292857
24,-24.80555556,-44.925,9,24.4361,36.1643,0.117292857
25,-25.08666667,-44.74277778,9,26.7583,36.9747,0.117292857
27,-25.37861111,-44.3875,9,26.5949,36.7976,0.117292857
28,-25.49722222,-44.21722222,9,26.7272,36.7708,0.117292857
29,-24.96888889,-43.73722222,9,26.3686,36.8287,0.117292857
30,-24.92888889,-43.92583333,9,26.7579,36.849,0.117292857
31,-24.68138889,-44.10194444,9,26.6971,36.6772,0.117292857
32,-24.42611111,-44.27444444,9,25.4561,36.4181,0.117292857
33,-24.43055556,-44.465,9,23.9093,36.0535,0.117292857
34,-24.10916667,-44.64277778,9,23.227,36.1467,0.117292857
35,-23.9274788,-44.81777778,9,24.249,35.8585,0.117292857
36,-23.77030537,-44.98444444,9,20.4602,35.7357,0.117292857
37,-23.55361111,-44.26666667,9,26.939,35.4073,0.117292857
38,-23.89722222,-44.08805556,9,24.1614,36.1118,0.117292857
39,-23.97472222,-43.90861111,9,25.7847,36.1663,0.117292857
40,-23.97694444,-43.73638889,9,25.961,36.2585,0.117292857
41,-24.20027778,-43.55722222,9,25.9131,36.3638,0.117292857
42,-24.49138889,-43.37222222,9,27.5292,37.1155,0.117292857
43,-24.52972222,-43.20416667,9,27.7223,37.1501,0.117292857
44,-24.55416667,-42.48888889,9,26.6107,36.8912,0.117292857
45,-24.44388889,-42.62138889,9,26.129,36.0543,0.117292857
46,-24.32055556,-42.78055556,9,25.8644,36.2587,0.117292857
47,-24.12361111,-42.93722222,9,24.7684,36.5223,0.117292857
48,-23.95416667,-43.08833333,9,26.1515,36.8633,0.117292857
49,-23.71694444,-43.2375,9,25.8061,36.1581,0.117292857
50,-23.51972222,-43.38472222,9,24.8667,36.268,0.117292857
51,-23.52,-43.53916667,9,23.2453,35.9076,0.117292857
52,-23.34555556,-42.66888889,9,19.1715,35.9774,0.117292857
53,-23.46555556,-42.50638889,9,24.1122,36.0039,0.117292857
54,-23.72194444,-42.34472222,9,25.0318,36.0116,0.117292857
55,-23.96055556,-42.17638889,9,25.1867,36.0192,0.117292857
56,-24.19388889,-42.01166667,9,23.9556,36.5271,0.117292857
57,-24.37305556,-41.82472222,9,26.6158,36.8828,0.117292857
58,-23.93861111,-41.41055556,9,27.2499,36.9835,0.117292857
59,-24.03083333,-41.56583333,9,26.602,36.8952,0.117292857
60,-23.82055556,-41.72333333,9,25.9356,35.8962,0.117292857
61,-23.63416667,-41.85777778,9,25.3844,35.8706,0.117292857
62,-23.31777778,-42.02111111,9,25.7384,35.7084,0.117292857
63,-23.19777778,-41.8325,9,23.7532,35.6858,0.117292857
64,-23.37472222,-41.66888889,9,24.9345,35.8852,0.117292857
65,-23.70055556,-41.51,9,25.5554,36.3399,0.117292857
66,-23.83138889,-41.36111111,9,27.4827,37.1339,0.117292857
67,-23.77777778,-41.20638889,9,27.3265,37.0782,0.117292857
68,-23.63777778,-40.99666667,9,27.3863,37.0848,0.117292857
69,-23.65277778,-41.15305556,9,27.5004,37.1616,0.117292857
70,-23.43388889,-41.31666667,9,26.45,36.8841,0.117292857
71,-23.21888889,-41.47138889,9,24.734,35.7946,0.117292857
72,-23.06055556,-41.62166667,9,21.0154,36.2694,0.117292857
73,-22.66444444,-41.4675,9,20.442,36.7602,0.117292857
74,-22.8925,-41.30666667,9,25.1876,36.4192,0.117292857
75,-22.96277778,-41.15611111,9,26.9169,37.0394,0.117292857
76,-23.14583333,-40.98333333,9,27.4283,37.1472,0.117292857
77,-23.41444444,-40.83861111,9,27.3927,37.1134,0.117292857
77,-23.41444444,-40.83583333,9,27.4012,37.1129,0.117292857
78,-22.87027778,-40.40888889,9,26.1359,36.4339,0.117292857
79,-22.71,-40.59583333,9,25.4627,36.6088,0.117292857
80,-22.6,-40.77805556,9,25.4235,36.4145,0.117292857
81,-22.45611111,-40.96027778,9,22.3767,36.2959,0.117292857
82,-21.85833333,-40.67805556,9,23.078,36.7203,0.117292857
83,-21.99166667,-40.45333333,9,23.3244,36.7096,0.117292857
84,-21.98083333,-40.24638889,9,25.6715,36.5376,0.117292857
85,-22.10083333,-40.02694444,9,27.3418,36.5523,0.117292857
86,-22.24805556,-39.80833333,9,27.8103,37.2723,0.117292857
1,-25.07361111,-46.81861111,10,27.134,35.6268,0.049
3,-25.42555556,-46.4675,10,26.7548,35.938,0.173
4,-25.36388889,-46.30472222,10,26.3884,35.9473,0.211
5,-25.49083333,-46.12222222,10,26.16,36.3321,0.152
6,-25.855,-45.95861111,10,25.8126,35.9084,0.133
7,-25.92777778,-45.77944444,10,25.5385,36.8929,0.107
8,-26.01666667,-45.60166667,10,26.6624,37.1028,0.0898
9,-26.09527778,-45.41916667,10,26.7754,37.129,0.0958
10,-26.30444444,-45.25777778,10,26.8108,37.1448,0.0885
11,-25.86472222,-44.6725,10,26.1108,37.0402,0.0973
12,-25.68944444,-44.84972222,10,25.4596,36.6852,0.0875
13,-25.555,-45.05694444,10,24.7325,36.6999,0.0966
14,-25.25944444,-45.21972222,10,24.9622,36.0983,0.119
15,-25.29861111,-45.42888889,10,23.1315,36.0696,0.146
18,-24.81944444,-46.14361111,10,26.0519,33.7052,0.117535714
21,-24.35194444,-45.45111111,10,23.1378,35.6128,0.117535714
22,-24.65805556,-45.27,10,25.0635,35.5317,0.117535714
23,-24.64416667,-45.1,10,23.5422,36.4243,0.117535714
24,-24.80555556,-44.925,10,24.342,36.1286,0.117535714
25,-25.08666667,-44.74277778,10,26.7052,36.9884,0.117535714
27,-25.37861111,-44.3875,10,26.594,36.7984,0.117535714
28,-25.49722222,-44.21722222,10,26.7174,36.7689,0.117535714
29,-24.96888889,-43.73722222,10,26.3213,36.8213,0.117535714
30,-24.92888889,-43.92583333,10,26.7552,36.851,0.117535714
31,-24.68138889,-44.10194444,10,26.6995,36.6786,0.117535714
32,-24.42611111,-44.27444444,10,25.4867,36.4421,0.117535714
33,-24.43055556,-44.465,10,23.907,36.0829,0.117535714
34,-24.10916667,-44.64277778,10,22.081,36.237,0.117535714
35,-23.9274788,-44.81777778,10,23.0132,35.9844,0.117535714
36,-23.77030537,-44.98444444,10,19.9505,35.817,0.117535714
37,-23.55361111,-44.26666667,10,26.0739,35.8322,0.117535714
38,-23.89722222,-44.08805556,10,23.7711,36.2092,0.117535714
39,-23.97472222,-43.90861111,10,25.714,36.1707,0.117535714
40,-23.97694444,-43.73638889,10,25.9551,36.2625,0.117535714
41,-24.20027778,-43.55722222,10,25.9097,36.3632,0.117535714
42,-24.49138889,-43.37222222,10,27.5811,37.0901,0.117535714
43,-24.52972222,-43.20416667,10,27.6483,37.1428,0.117535714
44,-24.55416667,-42.48888889,10,26.6393,36.9492,0.117535714
45,-24.44388889,-42.62138889,10,26.0583,36.0783,0.117535714
46,-24.32055556,-42.78055556,10,25.7635,36.3089,0.117535714
47,-24.12361111,-42.93722222,10,24.8479,36.6326,0.117535714
48,-23.95416667,-43.08833333,10,26.17,36.9974,0.117535714
49,-23.71694444,-43.2375,10,25.7708,36.1605,0.117535714
50,-23.51972222,-43.38472222,10,23.9594,36.5238,0.117535714
51,-23.52,-43.53916667,10,21.9215,35.9159,0.117535714
52,-23.34555556,-42.66888889,10,19.0043,35.9862,0.117535714
53,-23.46555556,-42.50638889,10,23.9474,36.1051,0.117535714
54,-23.72194444,-42.34472222,10,25.0539,36.053,0.117535714
55,-23.96055556,-42.17638889,10,25.1334,36.0406,0.117535714
56,-24.19388889,-42.01166667,10,23.7872,36.5118,0.117535714
57,-24.37305556,-41.82472222,10,26.6096,36.8872,0.117535714
58,-23.93861111,-41.41055556,10,27.253,36.9825,0.117535714
59,-24.03083333,-41.56583333,10,26.6008,36.8946,0.117535714
60,-23.82055556,-41.72333333,10,25.9372,35.9041,0.117535714
61,-23.63416667,-41.85777778,10,25.3609,35.8725,0.117535714
62,-23.31777778,-42.02111111,10,25.7166,35.7317,0.117535714
63,-23.19777778,-41.8325,10,23.7124,35.6957,0.117535714
64,-23.37472222,-41.66888889,10,24.9211,35.897,0.117535714
65,-23.70055556,-41.51,10,25.4289,36.8175,0.117535714
66,-23.83138889,-41.36111111,10,27.4852,37.1324,0.117535714
67,-23.77777778,-41.20638889,10,27.3277,37.0774,0.117535714
68,-23.63777778,-40.99666667,10,27.3862,37.084,0.117535714
69,-23.65277778,-41.15305556,10,27.5033,37.1627,0.117535714
70,-23.43388889,-41.31666667,10,26.4406,36.8847,0.117535714
71,-23.21888889,-41.47138889,10,24.7231,35.959,0.117535714
72,-23.06055556,-41.62166667,10,20.6912,36.3599,0.117535714
73,-22.66444444,-41.4675,10,20.0131,36.2813,0.117535714
74,-22.8925,-41.30666667,10,25.1639,36.5707,0.117535714
75,-22.96277778,-41.15611111,10,26.9184,37.039,0.117535714
76,-23.14583333,-40.98333333,10,27.428,37.1474,0.117535714
77,-23.41444444,-40.83861111,10,27.3942,37.1138,0.117535714
77,-23.41444444,-40.83583333,10,27.402,37.1125,0.117535714
78,-22.87027778,-40.40888889,10,26.1081,36.4404,0.117535714
79,-22.71,-40.59583333,10,25.3406,36.6297,0.117535714
80,-22.6,-40.77805556,10,25.4292,36.3963,0.117535714
81,-22.45611111,-40.96027778,10,22.2949,36.36,0.117535714
82,-21.85833333,-40.67805556,10,23.0814,36.7348,0.117535714
83,-21.99166667,-40.45333333,10,23.1159,36.701,0.117535714
84,-21.98083333,-40.24638889,10,25.649,36.5388,0.117535714
85,-22.10083333,-40.02694444,10,27.3076,36.5874,0.117535714
86,-22.24805556,-39.80833333,10,27.806,37.2733,0.117535714
1,-25.07361111,-46.81861111,11,27.1159,35.6356,0.0486
3,-25.42555556,-46.4675,11,26.7761,35.9706,0.176
4,-25.36388889,-46.30472222,11,26.3821,35.9482,0.212
5,-25.49083333,-46.12222222,11,25.8156,36.3469,0.147
6,-25.855,-45.95861111,11,25.8108,35.9089,0.134
7,-25.92777778,-45.77944444,11,25.3739,36.8849,0.108
8,-26.01666667,-45.60166667,11,26.6616,37.1182,0.0901
9,-26.09527778,-45.41916667,11,26.7641,37.1267,0.0925
10,-26.30444444,-45.25777778,11,26.7928,37.1448,0.0878
11,-25.86472222,-44.6725,11,26.1401,37.0157,0.0966
12,-25.68944444,-44.84972222,11,25.4171,36.6756,0.089
13,-25.555,-45.05694444,11,24.6736,36.6516,0.0963
14,-25.25944444,-45.21972222,11,24.8366,36.0773,0.164
15,-25.29861111,-45.42888889,11,22.2596,35.9426,0.157
18,-24.81944444,-46.14361111,11,25.7817,32.3402,0.12135
21,-24.35194444,-45.45111111,11,22.9239,35.6163,0.12135
22,-24.65805556,-45.27,11,23.6681,35.9174,0.12135
23,-24.64416667,-45.1,11,23.0958,36.5024,0.12135
24,-24.80555556,-44.925,11,24.3004,36.1487,0.12135
25,-25.08666667,-44.74277778,11,26.6953,36.9662,0.12135
27,-25.37861111,-44.3875,11,26.5921,36.7993,0.12135
28,-25.49722222,-44.21722222,11,26.7131,36.7672,0.12135
29,-24.96888889,-43.73722222,11,26.276,36.8167,0.12135
